Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
c10::alloc_cpu	0.715s	2,304,000,000	240,000,000	9.600	1.8%	52.4%	5.3%	13.0%	13.0%	19.5%	39.1%	0.0%	0.0%	0.0%	0.0%	22.8%	3.2 GHz	[Unknown]	c10::alloc_cpu(unsigned long)	[Unknown]	0
cfunction_vectorcall_FASTCALL	0.715s	1,312,000,000	1,152,000,000	1.139	39.2%	68.6%	26.1%	22.9%	45.7%	0.0%	68.6%	0.0%	0.0%	0.0%	0.0%	100.0%	1.8 GHz	[Unknown]	cfunction_vectorcall_FASTCALL	methodobject.c	0
torch::PythonArgParser::raw_parse	0.705s	2,096,000,000	960,000,000	2.183	34.4%	100.0%	8.6%	0.0%	0.0%	0.0%	50.1%	0.0%	0.0%	0.0%	0.0%	0.0%	3.0 GHz	[Unknown]	torch::PythonArgParser::raw_parse(_object*, _object*, _object*, _object**)	[Unknown]	0
PyLong_AsSsize_t	0.705s	1,616,000,000	1,504,000,000	1.074	53.4%	71.9%	11.6%	18.6%	0.0%	9.3%	18.6%	0.0%	0.0%	0.0%	0.0%	36.9%	2.3 GHz	[Unknown]	PyLong_AsSsize_t	longobject.c	0
cfunction_vectorcall_O	0.700s	2,192,000,000	1,440,000,000	1.522	8.6%	50.4%	11.5%	0.0%	20.5%	0.0%	13.7%	0.0%	0.0%	0.0%	0.0%	12.6%	3.1 GHz	[Unknown]	cfunction_vectorcall_O	methodobject.c	0
kthread_blkcg	0.700s	1,536,000,000	2,160,000,000	0.711	36.1%	15.0%	84.1%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.2 GHz	[Unknown]	kthread_blkcg	[Unknown]	0
func@0x16c2b0	0.700s	1,168,000,000	752,000,000	1.553	8.8%	65.7%	56.9%	77.1%	0.0%	0.0%	77.1%	0.0%	0.0%	0.0%	0.0%	5.2%	1.7 GHz	[Unknown]	func@0x16c2b0	[Unknown]	0
at::detail::scalar_tensor_static	0.695s	1,856,000,000	480,000,000	3.867	3.6%	79.0%	0.0%	0.0%	40.4%	0.0%	24.2%	0.0%	0.0%	0.0%	0.0%	21.0%	2.7 GHz	[Unknown]	at::detail::scalar_tensor_static(c10::Scalar const&, c10::optional<c10::ScalarType>, c10::optional<c10::Device>)	[Unknown]	0
func@0xd5890	0.685s	2,992,000,000	12,432,000,000	0.241	100.0%	0.0%	0.0%	0.0%	0.0%	0.0%	10.0%	0.0%	0.0%	0.0%	0.0%	100.0%	4.4 GHz	[Unknown]	func@0xd5890	[Unknown]	0
inode_permission	0.680s	1,920,000,000	624,000,000	3.077	0.0%	25.7%	4.5%	0.0%	31.3%	4.9%	54.7%	0.0%	0.0%	0.0%	0.0%	31.8%	2.8 GHz	[Unknown]	inode_permission	[Unknown]	0
file_update_time	0.680s	2,240,000,000	3,760,000,000	0.596	60.7%	60.7%	13.0%	13.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.3 GHz	[Unknown]	file_update_time	[Unknown]	0
find_name_in_mro	0.675s	2,080,000,000	1,504,000,000	1.383	19.2%	93.8%	4.8%	0.0%	0.0%	21.6%	36.1%	0.0%	0.0%	0.0%	7.2%	0.0%	3.1 GHz	[Unknown]	find_name_in_mro	typeobject.c	0
tupleiter_next	0.675s	1,520,000,000	3,872,000,000	0.393	87.8%	37.1%	0.0%	0.0%	0.0%	19.7%	29.6%	0.0%	0.0%	0.0%	0.0%	0.0%	2.3 GHz	[Unknown]	tupleiter_next	tupleobject.c	0
PyLong_AsLongLongAndOverflow	0.670s	1,680,000,000	544,000,000	3.088	0.0%	100.0%	25.1%	8.9%	8.9%	0.0%	17.9%	0.0%	0.0%	0.0%	0.0%		2.5 GHz	[Unknown]	PyLong_AsLongLongAndOverflow	longobject.c	0
at::TensorIteratorConfig::add_borrowed_input	0.660s	1,440,000,000	160,000,000	9.000	4.3%	60.8%	13.0%	10.4%	0.0%	0.0%	31.3%	0.0%	0.0%	0.0%	0.0%	0.0%	2.2 GHz	[Unknown]	at::TensorIteratorConfig::add_borrowed_input(at::TensorBase const&)	[Unknown]	0
update_load_avg	0.660s	1,760,000,000	800,000,000	2.200	21.3%	85.2%	21.3%	25.6%	0.0%	17.0%	59.7%	0.0%	0.0%	0.0%	0.0%	7.0%	2.7 GHz	[Unknown]	update_load_avg	[Unknown]	0
__inc_numa_state	0.650s	1,600,000,000	1,360,000,000	1.176	28.1%	3.5%	0.0%	9.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	79.7%	2.5 GHz	[Unknown]	__inc_numa_state	[Unknown]	0
uncharge_page	0.650s	3,120,000,000	7,680,000,000	0.406	57.1%	38.5%	0.0%	4.8%	0.0%	0.0%	4.8%	0.0%	0.0%	0.0%	0.0%	3.8%	4.8 GHz	[Unknown]	uncharge_page	[Unknown]	0
_mid_memalign	0.650s	2,752,000,000	2,160,000,000	1.274	38.5%	100.0%	0.0%	10.9%	0.0%	0.0%	21.8%	0.0%	0.0%	0.0%	0.0%	0.0%	4.2 GHz	[Unknown]	_mid_memalign	malloc.c	0
do_task_stat	0.645s	1,456,000,000	992,000,000	1.468	10.3%	25.8%	38.6%	0.0%	0.0%	51.5%	61.8%	0.0%	0.0%	0.0%	0.0%	22.8%	2.3 GHz	[Unknown]	do_task_stat	[Unknown]	0
c10::impl::PyObjectSlot::check_pyobj	0.640s	2,720,000,000	2,384,000,000	1.141	20.1%	78.9%	34.4%	5.5%	0.0%	22.1%	22.1%	0.0%	0.0%	0.0%	5.5%	0.0%	4.2 GHz	[Unknown]	c10::impl::PyObjectSlot::check_pyobj(c10::impl::PyInterpreter*) const	[Unknown]	0
cap_vm_enough_memory	0.640s	2,048,000,000	6,640,000,000	0.308	100.0%	32.7%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	16.9%	3.2 GHz	[Unknown]	cap_vm_enough_memory	[Unknown]	0
torch::PythonArgs::symintlist	0.640s	1,664,000,000	1,440,000,000	1.156	27.0%	100.0%	0.0%	0.0%	0.0%	0.0%	45.1%	0.0%	0.0%	0.0%	0.0%	0.0%	2.6 GHz	[Unknown]	torch::PythonArgs::symintlist(int)	[Unknown]	0
lookdict	0.635s	2,112,000,000	2,048,000,000	1.031	17.2%	36.2%	10.3%	0.0%	14.2%	7.1%	14.2%	0.0%	0.0%	0.0%	0.0%	22.7%	3.3 GHz	[Unknown]	lookdict	dictobject.c	0
torch::utils::is_numpy_int	0.630s	2,768,000,000	1,440,000,000	1.922	7.0%	57.5%	13.9%	0.0%	0.0%	27.1%	27.1%	0.0%	0.0%	0.0%	0.0%	13.5%	4.4 GHz	[Unknown]	torch::utils::is_numpy_int(_object*)	[Unknown]	0
PySequence_GetItem	0.630s	2,496,000,000	720,000,000	3.467	10.1%	56.9%	0.0%	6.0%	6.0%	0.0%	30.0%	0.0%	0.0%	0.0%	0.0%	32.9%	4.0 GHz	[Unknown]	PySequence_GetItem	abstract.c	0
c10::TensorImpl::compute_contiguous	0.625s	2,000,000,000	1,056,000,000	1.894	9.2%	61.4%	9.2%	22.5%	7.5%	0.0%	30.0%	0.0%	0.0%	0.0%	0.0%	4.0%	3.2 GHz	[Unknown]	c10::TensorImpl::compute_contiguous(c10::TensorImpl::identity<bool>) const	[Unknown]	0
do_richcompare	0.625s	2,240,000,000	1,776,000,000	1.261	11.3%	50.9%	7.5%	0.0%	6.7%	33.5%	6.7%	0.0%	0.0%	0.0%	6.7%	15.2%	3.6 GHz	[Unknown]	do_richcompare	object.c	0
PyObject_IsInstance	0.620s	1,520,000,000	480,000,000	3.167	11.1%	64.8%	22.2%	29.6%	19.7%	0.0%	78.9%	0.0%	0.0%	0.0%	0.0%	0.0%	2.5 GHz	[Unknown]	PyObject_IsInstance	abstract.c	0
_PyEval_Vector	0.615s	1,104,000,000	1,648,000,000	0.670	27.2%	77.0%	13.6%	0.0%	40.8%	0.0%	40.8%	0.0%	0.0%	0.0%	27.2%	0.0%	1.8 GHz	[Unknown]	_PyEval_Vector	ceval.c	0
object_recursive_isinstance	0.615s	2,048,000,000	2,368,000,000	0.865	21.6%	57.1%	15.4%	43.9%	0.0%	14.6%	22.0%	0.0%	0.0%	0.0%	0.0%	1.2%	3.3 GHz	[Unknown]	object_recursive_isinstance	abstract.c	0
at::TensorIteratorBase::TensorIteratorBase	0.610s	1,632,000,000	0		13.5%	67.7%	0.0%	0.0%	0.0%	46.0%	27.6%	0.0%	0.0%	0.0%	0.0%	11.1%	2.7 GHz	[Unknown]	at::TensorIteratorBase::TensorIteratorBase(void)	[Unknown]	0
__GI___pthread_mutex_unlock	0.610s	2,160,000,000	704,000,000	3.068	9.8%	53.2%	0.0%	0.0%	6.9%	0.0%	27.8%	0.0%	0.0%	0.0%	0.0%	25.5%	3.5 GHz	[Unknown]	__GI___pthread_mutex_unlock	pthread_mutex_unlock.c	0
cache_struct_converter.constprop.0	0.610s	2,000,000,000	1,120,000,000	1.786	56.4%	54.3%	0.0%	7.5%	0.0%	22.5%	7.5%	0.0%	0.0%	0.0%	0.0%	0.0%	3.3 GHz	[Unknown]	cache_struct_converter.constprop.0	_struct.c	0
at::TensorIteratorConfig::add_borrowed_output	0.610s	1,824,000,000	640,000,000	2.850	5.1%	75.9%	15.2%	0.0%	8.2%	0.0%	32.9%	0.0%	0.0%	0.0%	0.0%	2.6%	3.0 GHz	[Unknown]	at::TensorIteratorConfig::add_borrowed_output(at::TensorBase const&)	[Unknown]	0
at::_ops::empty_memory_format::redispatch	0.605s	1,776,000,000	400,000,000	4.440	4.9%	71.4%	0.0%	16.9%	8.4%	0.0%	16.9%	0.0%	0.0%	0.0%	0.0%	14.3%	2.9 GHz	[Unknown]	at::_ops::empty_memory_format::redispatch(c10::DispatchKeySet, c10::ArrayRef<c10::SymInt>, c10::optional<c10::ScalarType>, c10::optional<c10::Layout>, c10::optional<c10::Device>, c10::optional<bool>, c10::optional<c10::MemoryFormat>)	[Unknown]	0
at::TensorIteratorBase::mark_outputs	0.605s	2,240,000,000	864,000,000	2.593	3.3%	77.0%	13.4%	6.7%	0.0%	0.0%	26.8%	0.0%	0.0%	0.0%	0.0%	2.7%	3.7 GHz	[Unknown]	at::TensorIteratorBase::mark_outputs(void)	[Unknown]	0
__strchr_avx2	0.605s	1,936,000,000	688,000,000	2.814	20.3%	67.8%	11.3%	7.7%	7.7%	31.0%	38.7%	0.0%	0.0%	0.0%	0.0%	0.2%	3.2 GHz	[Unknown]	__strchr_avx2	strchr-avx2.S	0
